prf_npi,name
"1114026135","MARY ANN JULIANO"
"1114026218","SCOTT DASH"
"1114026762","CHARLOTTE FREEMAN"
"1114026903","JESSY SADOVNIK"
"1114027042","DAVID ROSENBERG"
"1114029063","BARBARA HANSON"
"1114029733","CHARLES STREFF"
"1114029873","JOHN CROUCH"
"1114030244","SUSAN HARKER"
"1114030590","SUSAN BRANDT"
"1114031499","JANE PERRIN"
"1114031820","BRADFORD RICHARDS"
"1114031903","LISA STRAUSS"
"1114032034","DEBRA LURIA"
"1114033297","ALISON JONES"
"1114034667","JEFFREY LAUZON"
"1114035144","LAURENCE MILLER"
"1114036126","JOHN ANDRE"
"1114037165","KATHLEEN MARY JONES"
"1114037603","BERNARD DAVIDSON"
"1114037900","NANCY HOLMES"
"1114039435","RACHEL TOMPKINS"
"1114040227","SUSAN VALESSARES"
"1114041084","LYNN MATTESON"
"1114041936","RONALD NEWMAN"
"1114041944","CHERYL LAFLAME"
"1114043627","MEGAN SEPTER"
"1114046679","ROBERT WRIGHT"
"1114046737","JOANNE WILLEN"
"1114050168","ROBERT LIROFF"
"1114051075","JANE MANNO"
"1114051232","KEVIN CESAR"
"1114051919","MINA OAK"
"1114052909","DAVID DONOVAN"
"1114053162","THERESE KOVACH"
"1114053865","BRENDA LAVI"
"1114055456","PAMELA MARCUCCI"
"1114056512","STEVEN SHEARER"
"1114057536","MINA GUIRGUIS"
"1114059235","DWIGHT MOWRY"
"1114060399","DAVID SCHAUB"
"1114060944","JUSTIN YOPP"
"1114062239","PAUL CALLAHAN"
"1114066388","LISA OKONIEWSKI"
"1114066792","PAUL MATTIS"
"1114069531","THOMAS BURNS"
"1114070794","BARBARA KOLTUSKA"
"1114070828","NANCY SLAGG"
"1114071289","BONNIE NUSSBAUM"
"1114072030","MARY GUERDET"
"1114072188","ROBERT OBST"
"1114072220","JON VAN DOREN"
"1114072675","MY-TIEN TON"
"1114073871","NORMAN BALDWIN"
"1114074127","BRETT TURNER"
"1114074242","JOSEPH PETERSON"
"1114075207","KENNETH KELLER"
"1114075397","JEANNE PETERSON"
"1114076460","JENNIFER WILSON"
"1114077831","MARYANN MC LAUGHLIN"
"1114079514","STEPHANIE PARMELY"
"1114080157","DAPHNE ARTIS"
"1114080702","MARY MURRAY"
"1114081577","MARK CLARK"
"1114081668","ANN SMOLIN"
"1114082203","VICTOR O BRYAN"
"1114083003","DARINI ARULPRAGASAM"
"1114083953","JOSEPH LANGFORD"
"1114084530","NANCY HOFFMAN"
"1114084803","SARI DWORKIN"
"1114084837","MELODIE SCHAEFER"
"1114085958","JOHN AMOS"
"1114086410","LISA VONDERHAAR"
"1114086956","THOMAS EBY"
"1114087947","TRICIA ZIGRANG"
"1114090263","WILLIAM MALLOT"
"1114092525","LAURA MACLEOD"
"1114093242","MEGAN MCMAHON PIETIG"
"1114097656","CAROLE STUBBS"
"1114097946","JANA JOHNSON"
"1114098704","PAMELA MCMURRAY"
"1114099637","CAROL PERSAD"
"1114100203","MARSHA SIMMONS"
"1114102274","KRISTY KUEHFUSS"
"1114107232","DAVID GEISER"
"1114117157","ANN USITALO"
"1114122462","BRENT MRUZ"
"1114131398","EDWARD SCHMOOKLER"
"1114131927","LORIN LINDNER"
"1114132792","CAROL ARLAND"
"1114135241","MICHAEL FUHRMAN"
"1114143146","SCOTT REISMAN"
"1114144458","ELLEN FRANKENBERG"
"1114147790","BRIAN WEST"
"1114150786","CHRISTINE COOPER"
"1114152352","ANNE PRATT"
"1114154564","LIZBETH CURRIN"
"1114164977","URSULA MARSH"
"1114166170","DEEPAN CHATTERJEE"
"1114168762","SUSAN FISHER"
"1114170305","KELLY STILLE"
"1114172277","BARBARA LOWE-FIERKE"
"1114173598","LYNN BEVER"
"1114179082","KELLY WILCYNSKI"
"1114179462","JUDITH COLLINS"
"1114180064","TRACY STEPHENS"
"1114193232","ERNEST BONAPARTE"
"1114204518","KAPENA KANGUATJIVI"
"1114207644","JESSICA RIVERA"
"1114213675","REBEKAH PERSHING"
"1114215670","JILL ZUKERMAN"
"1114221082","AYAKO KONNO"
"1114225158","EARL BARNES"
"1114226453","ANGELA HEADS"
"1114232030","SUZANNE WARD"
"1114240553","EMILY CAMPBELL"
"1114240959","REBECCA GELLMAN"
"1114240975","FRANCIEN CHENOWETH DORLIAE"
"1114250495","DANIEL TOMCZYK"
"1114251170","CELINE PASSERI"
"1114253952","MICHELE PERGADIA"
"1114257417","CARISSA STEPAN"
"1114257987","SHANI HIGGINS"
"1114281573","PATRICIA FOX"
"1114283009","HADASSA FILLER"
"1114287240","KATHY CARR"
"1114361979","TERRI BELVILLE ROBERTSON"
"1114902368","WILBUR ALBERTSON"
"1114902962","CONNIE NATVIG"
"1114904794","JANE FITZSIMMONS"
"1114906112","GILBERT WEST"
"1114906146","JANE MARCUS"
"1114906476","GEORGE HARPER"
"1114908449","ALTON COUTURIER"
"1114908589","KAYE HERMANSON"
"1114908886","JUDITH CAIN OLIVER"
"1114909546","JOANN LEVY"
"1114909603","SUANNE SHOCKET"
"1114910049","GAIL HEGEMAN"
"1114910213","CAROL STEELE"
"1114910445","B TUNNELL"
"1114911567","ELIZABETH STIRLING"
"1114914504","VICTORIA THORESON"
"1114915022","HOWARD MOORE"
"1114918885","LEWIS BROWN"
"1114919263","JEFFREY ELLIOTT"
"1114923026","JACQUELINE CARTER"
"1114923711","ANDREW SCHAUER"
"1114924362","ESTER RUIZ"
"1114925526","WILLIAM FALZETT"
"1114926029","AMY COREY"
"1114928181","TERESA RUDISILL"
"1114928371","ANTHONY MANNARINO"
"1114931649","JENNIFER USHER"
"1114931987","BETSY NACIM"
"1114933074","ZIVA NAGAR"
"1114934270","THOMAS KNEE"
"1114937638","ROBERT DAVIS"
"1114940319","DANIEL SHORT"
"1114940764","MARTHA SIMPSON"
"1114941317","JAMES MCHUGH"
"1114941960","SHERRI STOVER"
"1114943016","WILLIAM SLAGLE"
"1114945482","MARGARET HEFFERNAN"
"1114945649","CLYDE HANKS"
"1114946084","CHRISTOPHER SULLIVAN"
"1114947009","NANCY BLACKMUN"
"1114947199","JENNIFER HARTMAN"
"1114947561","CANDICE NATTLAND"
"1114947579","NANCY LOGAN"
"1114947694","NANCY LITZ"
"1114948452","JON ULVEN"
"1114948817","RICHARD BERG"
"1114949351","JEFFREY ROACH"
"1114950078","NANCY SCHOLLE"
"1114952595","STEVEN TESS"
"1114952637","TERRY PROEGER"
"1114954674","DIANE LATIMER"
"1114955804","JAMES BARBARIA"
"1114957222","RODNEY HOWARD"
"1114959749","CYNTHIA VOELZ"
"1114961133","SCOTT BUNCE"
"1114961661","DENISE WILL"
"1114961752","DANIEL JACOBS"
"1114963089","FRANCES RICKETTS"
"1114963386","WILLIAM HELTON"
"1114963402","JOHN HENDERSON"
"1114963816","JANICE CAIN"
"1114964806","REBECCA TENDLER"
"1114965316","FREDERICK SCHMITT"
"1114968807","DEBORAH ANDREWS"
"1114970621","LENNOX FORREST"
"1114971462","DAVID AGNOR"
"1114973369","MARY KELLEY"
"1114973401","CAROLE MORETZ"
"1114974250","TERENCE SANDBEK"
"1114977576","LINDA LITTLE"
"1114977592","CARRIE ANN STRONG"
"1114978053","JUNE WRIGHT-GOOD"
"1114979069","DAVID KRAVETZ"
"1114984176","JERRY HALSTEN"
"1114985785","THOMAS FREEMAN"
"1114985918","CLAIRE FLAHERTY-CRAIG"
"1114987732","SHARON BROWN"
"1114990504","MICHAEL COLLINS"
"1114991965","LUKE HANSEN"
"1114992427","JOHN BURKE"
"1114992864","ANNE HERRING"
"1114992914","EMILY LITTMAN"
"1114994076","DANA MYERS"
"1114996394","KATHLEEN FARMER"
"1114998838","ELIZABETH WAIESS"
"1114998929","DORIS GONZALEZ"
"1114999372","JOAN DAVIS"
"1124000351","KATHLEEN MULRENIN"
"1124001730","JOHN ALLEN"
"1124004957","ROBERT REARDON"
"1124005129","CATHERINE EVANS"
"1124006176","MARILYN VARCOE"
"1124008511","DAVID LIBON"
"1124009154","MELANIE ST BERNARD"
"1124011218","KARL JACKSON"
"1124011622","ANN MINGIONE"
"1124011721","RICHARD REYNOLDS"
"1124011994","ALLEN LEBOVITS"
"1124012885","PAULA CLARKE"
"1124014477","ELAYNE ROSOFF"
"1124015169","KORNELIA GRABINSKA"
"1124015425","LINDA BERMAN"
"1124016290","MARCIA WARD"
"1124016621","GERARDA DESANTO"
"1124019229","DANIELLE ZABEL"
"1124020037","WILLIAM STONE"
"1124020789","STEPHANIE MOERGEN"
"1124022678","DENNIS LA SCALA"
"1124022736","STEPHEN BLUM"
"1124024005","JEWELL WALDBAUM"
"1124024617","FRANK ALABISO"
"1124026067","RICHARD KAPLAN"
"1124028154","ROBERT RAJEWSKI"
"1124028543","JAMES DAVIS"
"1124029251","DANIEL RACHLIN"
"1124030242","SHARI CONNER"
"1124032842","KAREN OLMSCHEID KOERNER"
"1124033725","GARY JUNE"
"1124033824","ROGER DEBEUS"
"1124034327","ROBERT POLLARD"
"1124035449","JOHN WOOD"
"1124036025","SANDRA LOUGHLIN"
"1124036439","SUSANNAH RISTINE"
"1124039110","AVEVA SHUKERT"
"1124039847","WANDA MCENTYRE"
"1124041678","WILLIAM KIRBY"
"1124042148","JOHN RICHARDS"
"1124043179","EDWARD BITTER"
"1124043419","DAVID HEBDA"
"1124044540","JANE PILLEMER"
"1124047444","THOMAS RIZZO"
"1124047980","ANNA BERGER"
"1124048129","BETTY PHILLIPS"
"1124050232","LOLETA FOSTER"
"1124051057","JEANNE SELBY"
"1124051271","SHERRY LORD"
"1124052667","WANDAMARIA LOPEZ"
"1124054267","JANI KLEBANOW"
"1124056270","SUSAN HOLLEY"
"1124056320","CHRISTINA DANNER"
"1124059324","DENNIS SCHNEIDER"
"1124062377","LISA ORIMOTO"
"1124062609","JAMES STURGIS"
"1124063276","PATRICIA LYONS"
"1124063946","JOHN SAFRAN"
"1124065073","PAUL STURMER"
"1124066519","CHRISTOPHER LINDEMANN"
"1124066725","JACQUELINE GRAY"
"1124066774","SHAUN BONG"
"1124067046","DANIEL KREMIN"
"1124068010","DON MILLER"
"1124068135","DAVID FAHEY"
"1124070362","CYNTHIA NYE"
"1124074174","SAMUEL BOBROW"
"1124074554","JAMIE GARIS"
"1124077193","JULIE KLINE"
"1124078316","DENNIS MCNEILLY"
"1124079066","JULIEN GUILLAUMOT"
"1124079124","BRADFORD LANDSMAN"
"1124079231","MARILYN PORTER"
"1124080395","GARY SANTAVICCA"
"1124080981","AMY POLLARD"
"1124083142","SHEILA KAPLAN"
"1124083688","VALERIE KEMPER"
"1124085394","EDWIN YAGER"
"1124085816","JEREL DELDOTTO"
"1124088208","MARK LARSON"
"1124088471","JAY LEWIS"
"1124090642","BEVERLY GUNDERSON"
"1124093554","MARIA PETROSINO"
"1124094149","GREGORY KOLDEN"
"1124094461","ALFRED HAMILTON"
"1124095492","JUDITH SKERCHOCK"
"1124096920","AARON NELSON"
"1124098504","D'LANE MILLER"
"1124099544","JANET SHUCARD"
"1124100870","LINDSEY ROBINSON"
"1124101100","FARAH PEZESHKI"
"1124101431","LORRIE BEEVERS"
"1124102066","ANN DINARDO"
"1124102736","PATRICIA FETTES"
"1124103858","DONALD MOSS"
"1124106398","DAVID COWAN"
"1124107628","RONNIE GREENBERG"
"1124108873","JAMES HARDING"
"1124109079","ANN POLLOCK"
"1124109939","DINARA MAKSA"
"1124110408","MICHAEL HOLT"
"1124110523","THOMAS BEKENY"
"1124113261","KEVIN SMITH"
"1124113550","RICHARD FRY"
"1124113600","JOE ALEXANDER"
"1124113824","CANDI VINCENT"
"1124114756","KEVIN OREILLY"
"1124115043","JERRY VAN WINKLE"
"1124115274","JOHN HAYDEN"
"1124115811","WENDY HOLDER"
"1124117379","LOUIS MAVRIDES"
"1124117536","GASPER COLLETTI"
"1124118989","MICHAEL MCKEE"
"1124119516","SUSAN EICK"
"1124123708","JOEL LAZAR"
"1124125414","STEVE ROCKMAN"
"1124126404","DUSTIN GORDON"
"1124127006","JEFFREY GERSTEN"
"1124127410","DANIEL DIAMANT"
"1124128657","JOAN LEVICK GOLD"
"1124128772","PEGGY HOWLAND"
"1124129382","GARY GOLDETSKY"
"1124130448","BRIDGET HARRISON"
"1124131347","MARGARET GWIN"
"1124131537","VALERIE HARTMAN"
"1124132931","DONALD COLSON"
"1124136635","JANNA MAGEE"
"1124138342","BARBARA KOHLENBERG"
"1124138631","CLYDE ELLIOTT"
"1124138979","JEANNE CURTIS"
"1124141056","PAUL HYMOWITZ"
"1124141957","RICHARD GAY"
"1124146121","THOMAS STACKHOUSE"
"1124146717","DIANA HEARST IKEDA"
"1124149224","SHELLEY KRAMER"
"1124156278","SHEILA ALEXANDER BART"
"1124157599","RICHARD CAMPBELL"
"1124157839","ERIN CHRISTOPHER SISK"
"1124157995","EDGAR DAVIS"
"1124158381","VICTOR NITTI"
"1124158449","KATHLEEN WILLIAMS"
"1124158837","JOHN PALMER"
"1124163993","ROBERT LEWIS"
"1124164157","WILLIAM VENINO"
"1124164553","JOHN ONEIL"
"1124164587","DENIS NISSIM-SABAT"
"1124164645","TRENTON WILLIAMS"
"1124165634","ARGYLE THORNTON"
"1124166582","CATHIE FOX"
"1124169594","JOSEPH MCNAMARA"
"1124170527","SHELIA JENKINS"
"1124172226","JOANNE SAFFER"
"1124173265","JEAN ALBERTI"
"1124173711","JILL HALL"
"1124174313","KATHERINE KRATZ"
"1124174669","NANCY MARKS"
"1124175617","BENJAMIN ALTERMAN"
"1124175799","ROBERT HOCHSCHILD"
"1124175898","JOHN CHRISTENSEN"
"1124176078","PAUL LAEMMLE"
"1124176771","SHEREE STARR"
"1124177175","LANCE SUAN"
"1124178132","DOUGLAS CYBELA"
"1124178918","JOSEPH BLACK"
"1124179379","TIFFANY GRIFFITHS"
"1124179544","JAMES KRAEGER"
"1124179973","RONALD DOYEN"
"1124180757","BARBARA BRUNO GOLDEN"
"1124182332","RITA RYAN"
"1124182738","LYNN VICE"
"1124183561","MARIA HAMIDEH"
"1124186267","EDWARD SHELLEBY"
"1124186655","PATRICIA SHANKLIN"
"1124186986","THOMAS CHIODETTI"
"1124187075","MARYTHELMA BRAINARD"
"1124187588","DONNA AMSTUTZ"
"1124188099","LINDA BOLLE"
"1124189063","CARLOS REYES PEREZ"
"1124189543","ELLEN RUBINSTEIN"
"1124189642","PAUL CALLAGHAN"
"1124191895","LAURA MCKEE"
"1124193495","MAUREEN KALEY"
"1124194626","JESSICA CHASNOFF"
"1124196688","MARIA LORENTE-FORESTI"
"1124197751","CAROL MANNING"
"1124197918","BARBARA DUNNE"
"1124209275","DENNIS BROADBENT"
"1124210471","LINDA YERZLEY"
"1124216858","MARIA VALCOURT-RODRIGUEZ"
"1124218318","KAREN DAVENPORT"
"1124225628","JEFFREY LILLE"
"1124225867","MARY CARUSO"
"1124230552","MERREN KEATING"
"1124231014","MARK KURAS"
"1124232269","MARGARET WESHNER"
"1124232533","JUDITH WARD"
"1124233986","JUDY LOWENTHAL"
"1124235726","KAREN UNDERWOOD"
"1124238696","ROBERT IRWIN"
"1124241492","BLAIR MCCRACKEN"
"1124242367","MICHAEL WARNER"
"1124244785","MARIAN ECKHARDT"
"1124245881","PATRICIA PERRIN"
"1124246640","MARY HILL"
"1124247283","NANCY FREEMAN CARROLL"
"1124256821","LINDSAY SORTOR"
"1124260633","HEIDI CHRISTIANSON"
"1124260641","NICOLE CLAUDIA"
"1124262654","LAMAR INGULLI"
"1124274261","MEGAN HASENWINKEL"
"1124276852","CIA PARKER"
"1124293824","REBECCA WEISENTHAL"
"1124295589","JOHN WILLIAMSON"
"1124297213","GEORGE KOMARIDIS"
"1124298278","MARVIN GARDNER"
"1124299565","ELIZABETH POLIZZI"
"1124299870","JOHN CERIO"
"1124302195","PRIYA MAHURKAR"
"1124306899","PHILIP WICKLINE"
"1124312301","MICHAEL MCNEIL"
"1124322755","MARK DALLAS"
"1124322797","VIRGINIA JOHNSON"
"1124328752","ANDREW BEATTY"
"1124329065","ZOUA CHANG"
"1124339742","SUSAN RUMBLE"
"1124346689","ANTHONY ANZALONE"
"1124356704","MARLA FRIEDMAN"
"1124357306","ALEX BLOOM"
"1124366877","ELLYN TURER"
"1124371778","KENNETH LIBERTY"
"1124376801","JASON DURANT"
"1124391388","SUPAVAN BROWN"
"1124392477","ROBIN PETERSON"
"1124393129","ANDREA BUSBY"
"1124463492","GAIANE KAZARIANTS"
"1134100712","WILMER AMOS"
"1134100761","NICHOLAS DONINGER"
"1134101678","CATALINA ROIG"
"1134102817","RUBEN ECHEMENDIA"
"1134104623","LAWRENCE ROSENBERG"
"1134105109","JERI FRITZ"
"1134107014","ELVERA MCLEES"
"1134107881","CHRISTOPHER HALLETT"
"1134108293","JEANNE KOTUBY"
"1134112725","WENDY NEWTON"
"1134113772","CAROLE FINDLAY"
"1134115421","BARBARA TRONCOSO"
"1134116023","CAROL TOROSSIAN"
"1134116163","SARA TACHER ROFFE"
"1134116544","JAMES MOORE"
"1134119126","MARK RUSH"
"1134120041","JERRY DENTON"
"1134120538","JUDITH ALLEN"
"1134125776","PENNY JAMESON"
"1134126139","RYAN MAY"
"1134126279","CHARLES HASKOVEC"
"1134127780","LESLIE PEPITONE"
"1134128507","CAROLYN MENTA"
"1134129422","KAREN SIMMONS-FABER"
"1134131535","RANDALL SNYDER"
"1134131568","TIMOTHY HAYES"
"1134135023","JAMES JONES"
"1134135734","HARVEY LISS"
"1134136229","CORBY BUBP"
"1134136690","FRANK ROSEN"
"1134136831","CAROL LOADMAN-COPELAND"
"1134136963","JON KIMPTON"
"1134137631","MICHAEL SCHWARTZ"
"1134138225","JAMES GOGGIN"
"1134139330","CYNTHIA WALL"
"1134140528","LINDA CURCI"
"1134140585","ELISSA KAPLAN"
"1134140635","DORIS RUSSELL"
"1134140783","GARY KUSHNER"
"1134140882","OLIVER OCSKAY"
"1134142011","FLOYD COVEY"
"1134142052","MICHELE LARZELERE"
"1134143142","RICHARD GELMAN"
"1134143829","MARCANDRE BOCK"
"1134143951","PAUL COHEN"
"1134145865","BARBARA BECKHAM"
"1134146871","TERRANCE DUSHENKO"
"1134147416","JOHN WINSLOW"
"1134148265","PAUL DELMAR"
"1134148554","FRANCOISE PARADIS"
"1134149289","RICHARD OLCESE"
"1134151863","PEGGY LOVE CLARK"
"1134152655","EILEEN MONSON"
"1134153190","CHARLES FILSON"
"1134155096","JOHN GRAY"
"1134156037","CONSTANCE BOUVIER"
"1134156177","BARBARA INSELMAN TEMKIN"
"1134156839","MARY REED"
"1134159130","PAUL MOBERG"
"1134160955","TIMOTHY LYNCH"
"1134161052","BRACHA RUBIN"
"1134161631","BECKY HAURI"
"1134163322","PAUL SAVICKAS"
"1134164064","VINCENT GENNACO"
"1134165574","LEE ADAMS"
"1134166762","RUSSELL BOURNE"
"1134166952","VERNE NOPARSTAK"
"1134168198","ANDREW BLOCK"
"1134169006","SONDRA SOLOMON"
"1134169154","ANTOINETTE COOPER"
"1134169303","HILARY NORTON"
"1134169790","CANDACE WASHINGTON"
"1134169840","DARLENE ASHLEY"
"1134171432","CLAYTON MITCHELL"
"1134172505","CARMEN DIAZ"
"1134173776","CHERYL BROSIG SOTO"
"1134176027","BARRY BURIJON"
"1134176100","KATHERINE BOWMAN"
"1134177348","KATHRYN FINDLEY"
"1134177785","LISA KANESHIRO"
"1134180102","STEPHEN MOSS"
"1134180243","WINSTON DILL"
"1134181696","REBECCA COOK"
"1134182058","SEAN HODGES"
"1134183569","NANCY MACKAY"
"1134183627","HILARY KNATZ"
"1134185200","GENEVIEVE PERE"
"1134185366","KAREN WILBUR"
"1134185705","JODY ALPERIN"
"1134189459","SHIRLEY DAVIS SUSSER"
"1134190176","JENNIFER HAY"
"1134192396","JUDITH BEZDEK"
"1134193758","JON BENTZ"
"1134195183","CHARLES ANDERTON"
"1134197494","SUZANNE SMITLEY"
"1134198450","LOREN COUNCIL"
"1134198963","KEVIN KINDELAN"
"1134199292","SANDRA CHONEY"
"1134199508","DEBRA HALDEMAN"
"1134200959","MICHAEL HARRIS"
"1134202989","MICHAEL GLAZER"
"1134202997","MICHAEL VICKROY"
"1134203185","JOSEPH BENDO"
"1134205792","BETTY HAMMOND"
"1134208309","MARSHA MCCARY"
"1134208564","JOY HOOFER"
"1134210024","DAVID MCVEY"
"1134210743","PAUL GUINANE"
"1134211105","CHRISTINE WONG"
"1134213226","CHARLES GOINS"
"1134213689","FLORA ZAKEN GREENBERG"
"1134214224","RICHARD SPRING"
"1134215031","MANIJEH BOUSTANI"
"1134215130","ELIZABETH SUKOWICZ"
"1134216484","STEPHEN LEVINE"
"1134216690","ALICIA CLARK"
"1134216948","ROGER DAFTER"
"1134218050","BRITTANY BURCHFIELD"
"1134219827","MELANIE HORN"
"1134220189","CAROLJEAN BONGO"
"1134220247","WILLIAM YOUNG"
"1134220395","CARRIE CHOMICZ"
"1134220817","RICHARD BRUNNER"
"1134221690","THOMAS DESHLER"
"1134225741","CHARLES FREEMAN"
"1134226525","MSTYSLAW PETYK"
"1134226806","ANNA MCDONALD"
"1134228802","DAVID WAKELY"
"1134229792","CLARE FRIEDMAN"
"1134230170","RICHARD LAUTENBACH"
"1134234289","DANIEL WATSON"
"1134235070","MARTA HOWE"
"1134236904","DENISE MCGUINESS"
"1134237076","KIRK JOHNSON"
"1134237787","CHRISTINE RUNYAN"
"1134238264","CHRISTINA BURCHETT"
"1134239593","DAVID MARTIN"
"1134242175","JANET FINELL"
"1134244130","HELENE SCHWARTZBACH"
"1134246176","ELIZABETH LAYTON"
"1134248941","SANFORD MINTZ"
"1134249154","GAIL PETRICH"
"1134250152","ROBERT OCONNOR"
"1134250616","DEBRA DAVIS JOHNSON"
"1134251705","NANCY AUSTIN"
"1134251739","DANIEL GOLIN"
"1134251770","RICHARD WEINBERG"
"1134252687","ROBBIN GURR"
"1134252794","FRANCIS SPARADEO"
"1134256910","ELIZABETH EWERS"
"1134257223","SARAH HART"
"1134259211","LINDA HIGLEY"
"1134259716","BRUCE NYFIELD"
"1134263999","KELLY VINEHOUT"
"1134265473","BRETT MAHER"
"1134267883","AMY EAGAN"
"1134268238","AMY DAHL"
"1134268378","DIANE ANNUNZIATA"
"1134270598","KENNETH LUX"
"1134273469","PATRICK FRIMAN"
"1134273543","CLARENCE LEUNG"
"1134273899","CHRISTY SCHURMAN"
"1134274822","SALLY FRUTIGER"
"1134278245","TERRY PACE"
"1134279433","CAROLYN VAN CLEAVE"
"1134280365","LAURENCE WEISMAN"
"1134280803","THOMAS PICKTON"
"1134280977","JUDITH GREEN"
"1134282452","ALAN MOLITOR"
"1134283120","CHRISTOPHER BAYER"
"1134283773","ALBERT ALFORD"
"1134283914","CAREY BLUHM"
"1134283922","JOAN YORK"
"1134284334","DANIEL MOSHER"
"1134285067","KATHERINE KREFFT"
"1134286016","IRENE FISHER"
"1134288129","MARY JANE FERRIER"
"1134288269","SUSAN CHRISTOPHERSON"
"1134288392","TAMMY ZIMMEL"
"1134289861","CHARLES MCGREEVY"
"1134290273","JOEL BLOCK"
"1134293400","RICHARD BLACKBURN"
"1134296445","ROBERT AMMONS"
"1134297054","DANIEL MERMIN"
"1134298037","MERRY CARSON"
"1134299167","DEBORAH FISHER"
"1134300718","MARVIN COHEN"
"1134301013","CARLA CORCIONE"
"1134301096","ROBERT JACOBS"
"1134302078","ALOK MADAN"
"1134304280","APRIL CARBONE"
"1134306558","KENNETH RODGERS"
"1134310790","STEPHEN GILLMAN"
"1134311749","MARC ROBERT"
"1134314529","CHRISTINA HAEMMERLE"
"1134314735","JESSICA KIERAS"
"1134315195","SHARON PARKINSON"
"1134318108","BRUCE LOWE"
"1134318322","PAMELA CHAPMAN"
"1134326689","GRACA DE OLIVEIRA COSTA"
"1134329139","AUDRA SACHER"
"1134331242","MATTHEW ROGERS"
"1134331754","THOMAS FILLION"
"1134333065","SUZANNE ENGELMAN"
"1134333651","JUDITH NAGINEY"
"1134335789","RICHARD LEVINE"
"1134337066","MARJORIE COBURN"
"1134337405","ALLEN BLASUCCI"
"1134337850","ARMONADO HERNANDEZ"
"1134345523","MARK TILSON"
"1134347123","ROXANN INTRILIGATOR"
"1134348329","EDWIN GOODALL"
"1134348907","ANNE OLIPHANT"
"1134349582","DOROTHY MILLICAN"
"1134349616","REBEKAH CLINE"
"1134350846","GILLIAN MESSINGER"
"1134351653","GINNY ESTUPINIAN"
"1134353089","BOB KNIGHT"
"1134357684","ARACELY BAEZ"
"1134362908","MARY LEONARD"
"1134370265","RONN NELSON"
"1134377294","JUDITH LEVIN"
"1134377526","PARYSA PARVIZIAN"
"1134378029","DANIEL MULLIN"
"1134378383","JENNIFER SPURR"
"1134378482","GREGORY MACEWAN"
"1134384712","NANCY CRAIG"
"1134385792","BERNADETTE HUDETZ"
"1134390115","DIANE FISHER"
"1134396070","LAURA BRODESKE"
"1134400013","NICHOLAS DEPRIMA"
"1134400963","ADRIENNE TODD"
"1134415870","MICHAEL MIKITISH"
"1134432081","LISA ELLIS"
"1134434491","DANIEL LENNEN"
"1134442494","LAUREN DERIENZO"
"1134445802","DAVID HEARD"
"1134447253","LEKISHA EDWARDS"
"1134454143","EVA GRECO"
"1134457914","GRETTEL MARTINEZ"
"1134463706","PAUL GOETZ"
"1134473762","JOSEPH FLIPPO"
"1134484306","AMY KNIGHT"
"1134498009","ALLISON OHARA"
"1134555006","ERIKA BISKIE"
"1134563646","HARVEY MORRIS"
"1144200981","LINDA KAMES"
"1144205741","AILA JESSE MCCUTCHEN"
"1144206707","BARBARA LIEBRODER"
"1144207424","PETER IANNI"
"1144208265","ROBIN SCHERM"
"1144209396","MARTHA DEWITT"
"1144209834","JAMES SIDDALL"
"1144213323","ELIZABETH FELDMAN"
"1144213430","DONALD BARTLETT"
"1144213463","GABRIELLE STUTMAN"
"1144214289","MARK TREEGOOB"
"1144214792","THEODORE MASINO"
"1144217688","JEFFREY WILBERT"
"1144218785","STEVEN BYRNES"
"1144218918","KAREN WEST"
"1144219650","JAMES YOUNG"
"1144222381","DIANE HOWIESON"
"1144226457","JAVIER VILLANUEVA"
"1144227513","SUSAN NATHAN"
"1144227562","CHARLES WATSON"
"1144228537","EDWIN GIRAU"
"1144230095","LEONA KASHERSKY"
"1144230483","ANN SOLLINGER"
"1144231580","EDUARDO YSERN"
"1144231804","WENDY UPADHYAY"
"1144233297","STEPHEN MARTIN"
"1144234477","LARNEY GUMP"
"1144234998","DIANE MCGINNES"
"1144237363","MARION LOCKWOOD"
"1144237488","SUSANNE JOHNSON"
"1144237652","JULIE JENNINGS"
"1144237892","JAMES ZULLO"
"1144238106","ANNE VICKERY"
"1144238270","PETER OAS"
"1144238643","PETER NEWMAN"
"1144239336","KELLEY DOLAN"
"1144242314","RUSSELL WAGNER"
"1144243882","JOLIE HOFFMANN"
"1144244310","JANET PURCELL"
"1144244435","LAWRENCE LUDWIG"
"1144244617","ELLEN KELMAN"
"1144245507","ASHER LIPNER"
"1144246182","MICHELLE ROSE BARAJAS"
"1144249988","ROBERT BORNSTEIN"
"1144249996","STEPHEN BASLER"
"1144252693","DAVID SCHICKEDANZ"
"1144252875","MICHAEL OSTROWSKI"
"1144255381","CHARLES MOORE"
"1144255456","CYNTHIA GRIGGINS"
"1144255464","ROBERT DAVIS"
"1144255829","MICHAEL HENDRICKSON"
"1144256173","ROGER GREENBERG"
"1144256207","ELLA LASKY"
"1144256637","VALERIE SAWYER-SMITH"
"1144256702","M RYNDA NORSELL"
"1144258096","MICHAEL RIORDAN"
"1144260134","WILLIAM COFIELD"
"1144260258","PAMELA HORNER"
"1144260738","JAMES BRYAN"
"1144262445","HARRY KLEBANOFF"
"1144262775","WILLIAM EYRING"
"1144263096","KAREN DAVIS"
"1144263799","RICHARD ZWEIG"
"1144264813","JAMES HALL"
